#Wvlngth	Flux
1497.9757985	8.06381180462
1498.0307898	8.0616960919
1498.0857831	8.05956958729
1498.1407784	8.05743252464
1498.1957757	8.05528513783
1498.2507751	8.05312766079
1498.3057765	8.05096032752
1498.3607799	8.04878337205
1498.4157853	8.04659702849
1498.4707927	8.04440153097
1498.5258022	8.0421971137
1498.5808137	8.03998401092
1498.6358272	8.03776245692
1498.6908427	8.03553268607
1498.7458602	8.03329493277
1498.8008798	8.03104943147
1498.8559014	8.02879641668
1498.9109249	8.02653612295
1498.9659506	8.02426878491
1499.0209782	8.0219946372
1499.0760079	8.01971391455
1499.1310395	8.01742685172
1499.1860732	8.01513368353
1499.2411089	8.01283464485
1499.2961467	8.01052997059
1499.3511864	8.00821989574
1499.4062282	8.00590465532
1499.4612720	8.00358448441
1499.5163178	8.00125961813
1499.5713657	7.99893029166
1499.6264155	7.99659674024
1499.6814674	7.99425919915
1499.7365213	7.99191790373
1499.7915772	7.98957308937
1499.8466352	7.9872249915
1499.9016951	7.98487384563
1499.9567571	7.98251988728
1500.0118211	7.98016335207
1500.0668872	7.97780447563
1500.1219552	7.97544349366
1500.1770253	7.97308064193
1500.2320974	7.97071615622
1500.2871715	7.9683502724
1500.3422476	7.96598322638
1500.3973258	7.96361525411
1500.4524060	7.96124659161
1500.5074882	7.95887747494
1500.5625724	7.95650814021
1500.6176586	7.9541388236
1500.6727469	7.95176976132
1500.7278372	7.94940118964
1500.7829295	7.94703334489
1500.8380239	7.94466646344
1500.8931202	7.94230078173
1500.9482186	7.93993653622
1501.0033190	7.93757396346
1501.0584214	7.93521330003
1501.1135259	7.93285478256
1501.1686324	7.93049864774
1501.2237409	7.92814513232
1501.2788514	7.92579447308
1501.3339639	7.92344690686
1501.3890785	7.92110267058
1501.4441951	7.91876200116
1501.4993137	7.91642513563
1501.5544343	7.91409231102
1501.6095570	7.91176376444
1501.6646817	7.90943973306
1501.7198084	7.90712045407
1501.7749371	7.90480616475
1501.8300679	7.90249710241
1501.8852006	7.9001935044
1501.9403354	7.89789560816
1501.9954723	7.89560365115
1502.0506111	7.8933178709
1502.1057520	7.89103850497
1502.1608949	7.888765791
1502.2160398	7.88649996666
1502.2711867	7.8842412697
1502.3263357	7.88198993788
1502.3814867	7.87974620906
1502.4366397	7.87751032111
1502.4917948	7.87528251197
1502.5469519	7.87306301965
1502.6021109	7.87085208219
1502.6572721	7.86864993768
1502.7124352	7.86645682427
1502.7676004	7.86427298017
1502.8227676	7.86209864363
1502.8779368	7.85993405296
1502.9331080	7.85777944651
1502.9882813	7.85563506271
1503.0434566	7.85350114001
1503.0986339	7.85137791693
1503.1538133	7.84926563204
1503.2089947	7.84716452396
1503.2641780	7.84507483136
1503.3193635	7.84299679297
1503.3745509	7.84093064757
1503.4297404	7.838876634
1503.4849319	7.83683499112
1503.5401254	7.83480595789
1503.5953210	7.83278977328
1503.6505186	7.83078667634
1503.7057182	7.82879690616
1503.7609198	7.82682070188
1503.8161235	7.82485830271
1503.8713292	7.8229099479
1503.9265369	7.82097587675
1503.9817466	7.8190563286
1504.0369584	7.81715154289
1504.0921722	7.81526175905
1504.1473880	7.81338721661
1504.2026058	7.81152815513
1504.2578257	7.80968481423
1504.3130476	7.80785743359
1504.3682715	7.80604625291
1504.4234975	7.80425151199
1504.4787255	7.80247345065
1504.5339555	7.80071230876
1504.5891875	7.79896832627
1504.6444216	7.79724174315
1504.6996577	7.79553279946
1504.7548958	7.79384173528
1504.8101360	7.79216879074
1504.8653781	7.79051420606
1504.9206223	7.78887822148
1504.9758686	7.7872610773
1505.0311168	7.78566301388
1505.0863671	7.78408427162
1505.1416194	7.78252509099
1505.1968738	7.78098571249
1505.2521302	7.7794663767
1505.3073886	7.77796732422
1505.3626490	7.77648879574
1505.4179115	7.77503103197
1505.4731760	7.77359427369
1505.5284425	7.77217876172
1505.5837110	7.77078473696
1505.6389816	7.76941244034
1505.6942542	7.76806211284
1505.7495288	7.7667339955
1505.8048055	7.76542832941
1505.8600842	7.76414535573
1505.9153649	7.76288531565
1505.9706477	7.76164845041
1506.0259324	7.76043500133
1506.0812192	7.75924520976
1506.1365081	7.75807931711
1506.1917990	7.75693756484
1506.2470919	7.75582019447
1506.3023868	7.75472744756
1506.3576837	7.75365956574
1506.4129827	7.75261679068
1506.4682837	7.7515993641
1506.5235868	7.75060752779
1506.5788919	7.74964152358
1506.6341990	7.74870159335
1506.6895081	7.74778797904
1506.7448193	7.74690092264
1506.8001325	7.7460406662
1506.8554477	7.74520745181
1506.9107650	7.74440152162
1506.9660843	7.74362311784
1507.0214056	7.74287248272
1507.0767290	7.74214985857
1507.1320543	7.74145548775
1507.1873818	7.74078961267
1507.2427112	7.7401524758
1507.2980427	7.73954431967
1507.3533762	7.73896538685
1507.4087117	7.73841591995
1507.4640493	7.73789616167
1507.5193889	7.73740635473
1507.5747305	7.73694674193
1507.6300742	7.73651756609
1507.6854199	7.73611907011
1507.7407676	7.73575149694
1507.7961174	7.73541508957
1507.8514692	7.73511009105
1507.9068230	7.73483674449
1507.9621789	7.73459529304
1508.0175368	7.73438597992
1508.0728967	7.73420904838
1508.1282586	7.73406474175
1508.1836226	7.73395330339
1508.2389886	7.73387497673
1508.2943567	7.73383000523
1508.3497268	7.73381863243
1508.4050989	7.73384110192
1508.4604730	7.73389765732
1508.5158492	7.73398854232
1508.5712274	7.73411400067
1508.6266077	7.73427427616
1508.6819900	7.73446961264
1508.7373743	7.73470025401
1508.7927606	7.73496644422
1508.8481490	7.73526842728
1508.9035394	7.73560644724
1508.9589319	7.73598074824
1509.0143264	7.73639157442
1509.0697229	7.73683917002
1509.1251214	7.7373237793
1509.1805220	7.73784564659
1509.2359246	7.73840501627
1509.2913293	7.73900213278
1509.3467360	7.7396372406
1509.4021447	7.74031058427
1509.4575554	7.74102240839
1509.5129682	7.7417729576
1509.5683830	7.7425624766
1509.6237999	7.74339121014
1509.6792188	7.74425940303
1509.7346397	7.74516730013
1509.7900627	7.74611514636
1509.8454876	7.74710318668
1509.9009147	7.7481316661
1509.9563437	7.74920082971
1510.0117748	7.75031092263
1510.0672080	7.75146219004
1510.1226431	7.75265487717
1510.1780803	7.75388922931
1510.2335196	7.7551654918
1510.2889608	7.75648391004
1510.3444041	7.75784472946
1510.3998495	7.75924819558
1510.4552969	7.76069455394
1510.5107463	7.76218405016
1510.5661977	7.76371692989
1510.6216512	7.76529343885
1510.6771067	7.7669138228
1510.7325643	7.76857832757
1510.7880239	7.77028719904
1510.8434855	7.77204068312
1510.8989492	7.77383902581
1510.9544149	7.77568247314
1511.0098826	7.77757127119
1511.0653524	7.77950566611
1511.1208242	7.78148590409
1511.1762980	7.7835122314
1511.2317739	7.78558489431
1511.2872518	7.78770413921
1511.3427318	7.78987021249
1511.3982138	7.79208336061
1511.4536978	7.7943438301
1511.5091839	7.79665186753
1511.5646720	7.79900771953
1511.6201621	7.80141163276
1511.6756543	7.80386385396
1511.7311485	7.80636462992
1511.7866448	7.80891420748
1511.8421430	7.81151283353
1511.8976434	7.81416075501
1511.9531457	7.81685821893
1512.0086501	7.81960547234
1512.0641566	7.82240276235
1512.1196650	7.82525033611
1512.1751756	7.82814844085
1512.2306881	7.83109732383
1512.2862027	7.83409723238
1512.3417193	7.83714841386
1512.3972380	7.84025111572
1512.4527587	7.84340558543
1512.5082814	7.84661207053
1512.5638062	7.84987081862
1512.6193330	7.85318207733
1512.6748619	7.85654609437
1512.7303928	7.85996311748
1512.7859257	7.86343339448
1512.8414607	7.86695717322
1512.8969977	7.87053470162
1512.9525367	7.87416622712
1513.0080778	7.87785186112
1513.0636210	7.88159139854
1513.1191661	7.88538458935
1513.1747133	7.88923118348
1513.2302626	7.89313093079
1513.2858139	7.89708358109
1513.3413672	7.90108888413
1513.3969225	7.90514658962
1513.4524799	7.90925644719
1513.5080394	7.91341820643
1513.5636009	7.91763161687
1513.6191644	7.92189642799
1513.6747299	7.92621238919
1513.7302975	7.93057924985
1513.7858672	7.93499675928
1513.8414389	7.93946466671
1513.8970126	7.94398272134
1513.9525883	7.94855067232
1514.0081661	7.95316826873
1514.0637460	7.95783525958
1514.1193279	7.96255139386
1514.1749118	7.96731642047
1514.2304978	7.97213008827
1514.2860858	7.97699214607
1514.3416758	7.98190234262
1514.3972679	7.98686042659
1514.4528620	7.99186614663
1514.5084582	7.99691925132
1514.5640564	8.00201948917
1514.6196566	8.00716660864
1514.6752589	8.01236035816
1514.7308632	8.01760048608
1514.7864696	8.02288674068
1514.8420780	8.02821887022
1514.8976885	8.03359662288
1514.9533010	8.03901974678
1515.0089155	8.04448799
1515.0645321	8.05000110055
1515.1201507	8.0555588264
1515.1757714	8.06116091546
1515.2313941	8.06680711556
1515.2870188	8.0724971745
1515.3426456	8.07823084001
1515.3982744	8.08400785978
1515.4539053	8.08982798143
1515.5095382	8.09569095253
1515.5651732	8.10159652058
1515.6208102	8.10754443304
1515.6764492	8.11353443731
1515.7320903	8.11956628073
1515.7877334	8.12563971059
1515.8433786	8.13175447411
1515.8990258	8.13791031848
1515.9546751	8.1441069908
1516.0103264	8.15034423813
1516.0659797	8.15662180749
1516.1216351	8.16293944581
1516.1772925	8.1692969
1516.2329520	8.17569391687
1516.2886135	8.18213024323
1516.3442771	8.18860562578
1516.3999427	8.19511981119
1516.4556103	8.20167254607
1516.5112800	8.20826357698
1516.5669517	8.21489265042
1516.6226255	8.22155951281
1516.6783013	8.22826391055
1516.7339792	8.23500558997
1516.7896591	8.24178429733
1516.8453410	8.24859977886
1516.9010250	8.2554517807
1516.9567111	8.26234004897
1517.0123992	8.2692643297
1517.0680893	8.27622436889
1517.1237814	8.28321991246
1517.1794757	8.2902507063
1517.2351719	8.29731649623
1517.2908702	8.304417028
1517.3465706	8.31155204732
1517.4022730	8.31872129985
1517.4579774	8.32592453117
1517.5136839	8.33316148683
1517.5693924	8.3404319123
1517.6251030	8.347735553
1517.6808156	8.35507215432
1517.7365303	8.36244146155
1517.7922470	8.36984321994
1517.8479658	8.37727717471
1517.9036866	8.38474307098
1517.9594094	8.39224065385
1518.0151343	8.39976966833
1518.0708612	8.40732985941
1518.1265902	8.41492097199
1518.1823212	8.42254275093
1518.2380543	8.43019494103
1518.2937894	8.43787728705
1518.3495266	8.44558953366
1518.4052658	8.4533314255
1518.4610071	8.46110270713
1518.5167504	8.46890312309
1518.5724957	8.47673241783
1518.6282431	8.48459033575
1518.6839926	8.4924766212
1518.7397441	8.50039101847
1518.7954976	8.5083332718
1518.8512532	8.51630312536
1518.9070108	8.52430032328
1518.9627705	8.53232460961
1519.0185322	8.54037572837
1519.0742960	8.5484534235
1519.1300618	8.55655743891
1519.1858297	8.56468751841
1519.2415996	8.5728434058
1519.2973716	8.5810248448
1519.3531456	8.58923157907
1519.4089216	8.59746335222
1519.4646997	8.60571990781
1519.5204799	8.61400098933
1519.5762621	8.62230634022
1519.6320463	8.63063570385
1519.6878326	8.63898882357
1519.7436210	8.64736544263
1519.7994114	8.65576530424
1519.8552038	8.66418815157
1519.9109983	8.6726337277
1519.9667948	8.68110177567
1520.0225934	8.68959203848
1520.0783941	8.69810425904
1520.1341967	8.70663818024
1520.1900015	8.71519354487
1520.2458082	8.72377009569
1520.3016171	8.73236757541
1520.3574280	8.74098572667
1520.4132409	8.74962429204
1520.4690558	8.75828301406
1520.5248729	8.7669616352
1520.5806919	8.77565989787
1520.6365131	8.78437754443
1520.6923362	8.79311431718
1520.7481615	8.80186995836
1520.8039887	8.81064421016
1520.8598180	8.8194368147
1520.9156494	8.82824751405
1520.9714828	8.83707605024
1521.0273183	8.84592216521
1521.0831558	8.85478560087
1521.1389954	8.86366609906
1521.1948370	8.87256340156
1521.2506807	8.88147725011
1521.3065264	8.89040738638
1521.3623741	8.89935355197
1521.4182240	8.90831548846
1521.4740758	8.91729293733
1521.5299297	8.92628564004
1521.5857857	8.93529333795
1521.6416437	8.94431577242
1521.6975038	8.9533526847
1521.7533659	8.96240381601
1521.8092301	8.97146890751
1521.8650963	8.9805477003
1521.9209646	8.98963993542
1521.9768349	8.99874535385
1522.0327073	9.00786369653
1522.0885817	9.01699470432
1522.1444582	9.02613811803
1522.2003367	9.03529367843
1522.2562173	9.04446112621
1522.3120999	9.05364020202
1522.3679846	9.06283064644
1522.4238713	9.07203219999
1522.4797601	9.08124460314
1522.5356509	9.09046759632
1522.5915438	9.09970091986
1522.6474388	9.10894431408
1522.7033358	9.1181975192
1522.7592348	9.12746027542
1522.8151359	9.13673232286
1522.8710390	9.14601340159
1522.9269442	9.15530325161
1522.9828515	9.16460161289
1523.0387608	9.17390822531
1523.0946722	9.18322282872
1523.1505856	9.1925451629
1523.2065010	9.20187496757
1523.2624185	9.21121198239
1523.3183381	9.22055594698
1523.3742597	9.22990660089
1523.4301834	9.23926368361
1523.4861091	9.24862693458
1523.5420369	9.25799609318
1523.5979667	9.26737089872
1523.6538986	9.27675109048
1523.7098326	9.28613640765
1523.7657686	9.29552658939
1523.8217066	9.3049213748
1523.8776467	9.31432050289
1523.9335889	9.32372371266
1523.9895331	9.33313074301
1524.0454793	9.34254133281
1524.1014276	9.35195522086
1524.1573780	9.36137214592
1524.2133304	9.37079184666
1524.2692849	9.38021406171
1524.3252414	9.38963852966
1524.3812000	9.39906498902
1524.4371607	9.40849317824
1524.4931234	9.41792283573
1524.5490881	9.42735369982
1524.6050549	9.43678550881
1524.6610238	9.44621800092
1524.7169947	9.45565091432
1524.7729676	9.46508398712
1524.8289427	9.47451695737
1524.8849197	9.48394956308
1524.9408989	9.49338154219
1524.9968801	9.50281263256
1525.0528633	9.51224257203
1525.1088486	9.52167109837
1525.1648359	9.53109794927
1525.2208254	9.5405228624
1525.2768168	9.54994557534
1525.3328103	9.55936582562
1525.3888059	9.56878335074
1525.4448035	9.57819788809
1525.5008032	9.58760917505
1525.5568050	9.59701694893
1525.6128088	9.60642094695
1525.6688146	9.61582090632
1525.7248225	9.62521656416
1525.7808325	9.63460765755
1525.8368445	9.6439939235
1525.8928586	9.65337509896
1525.9488747	9.66275092084
1526.0048929	9.67212112597
1526.0609131	9.68148545115
1526.1169354	9.69084363308
1526.1729598	9.70019540845
1526.2289862	9.70954051386
1526.2850147	9.71887868586
1526.3410452	9.72820966095
1526.3970778	9.73753317555
1526.4531124	9.74684896605
1526.5091491	9.75615676878
1526.5651879	9.76545631998
1526.6212287	9.77474735586
1526.6772716	9.78402961257
1526.7333165	9.7933028262
1526.7893635	9.80256673277
1526.8454125	9.81182106826
1526.9014636	9.82106556858
1526.9575168	9.83029996959
1527.0135720	9.83952400708
1527.0696293	9.8487374168
1527.1256886	9.85793993442
1527.1817500	9.86713129557
1527.2378135	9.87631123581
1527.2938790	9.88547949066
1527.3499465	9.89463579556
1527.4060162	9.90377988589
1527.4620878	9.91291149701
1527.5181616	9.92203036417
1527.5742374	9.9311362226
1527.6303152	9.94022880745
1527.6863951	9.94930785383
1527.7424771	9.95837309677
1527.7985611	9.96742427127
1527.8546472	9.97646111224
1527.9107354	9.98548335456
1527.9668256	9.99449073304
1528.0229179	10.0034829824
1528.0790122	10.0124598374
1528.1351086	10.0214210326
1528.1912070	10.0303663027
1528.2473075	10.039295382
1528.3034101	10.0482080052
1528.3595147	10.0571039065
1528.4156214	10.0659828204
1528.4717302	10.0748444811
1528.5278410	10.0836886228
1528.5839538	10.0925149798
1528.6400687	10.1013232861
1528.6961857	10.1101132758
1528.7523048	10.1188846829
1528.8084259	10.1276372412
1528.8645490	10.1363706848
1528.9206743	10.1450847474
1528.9768015	10.1537791627
1529.0329309	10.1624536645
1529.0890623	10.1711079864
1529.1451958	10.179741862
1529.2013313	10.1883550249
1529.2574689	10.1969472084
1529.3136085	10.2055181461
1529.3697502	10.2140675712
1529.4258940	10.2225952171
1529.4820398	10.231100817
1529.5381877	10.239584104
1529.5943377	10.2480448113
1529.6504897	10.256482672
1529.7066438	10.264897419
1529.7627999	10.2732887853
1529.8189581	10.2816565037
1529.8751184	10.2900003243
1529.9312807	10.298320601
1529.9874451	10.3066184392
1530.0436115	10.3148949912
1530.0997800	10.3231514099
1530.1559506	10.3313888483
1530.2121232	10.3396084595
1530.2682979	10.3478113971
1530.3244747	10.3559988149
1530.3806535	10.3641718668
1530.4368344	10.3723317071
1530.4930173	10.3804794904
1530.5492023	10.3886163713
1530.6053894	10.396743505
1530.6615785	10.4048620468
1530.7177697	10.412973152
1530.7739630	10.4210779767
1530.8301583	10.4291776767
1530.8863557	10.4372734084
1530.9425551	10.4453663284
1530.9987566	10.4534575934
1531.0549602	10.4615483606
1531.1111659	10.4696397872
1531.1673736	10.4777330308
1531.2235833	10.4858292493
1531.2797951	10.4939296007
1531.3360090	10.5020352434
1531.3922250	10.510147336
1531.4484430	10.5182670373
1531.5046631	10.5263955064
1531.5608852	10.5345339027
1531.6171094	10.5426833859
1531.6733357	10.5508451157
1531.7295640	10.5590202523
1531.7857944	10.5672099561
1531.8420269	10.5754153877
1531.8982614	10.5836377081
1531.9544980	10.5918780783
1532.0107367	10.6001376597
1532.0669774	10.6084176142
1532.1232202	10.6167191034
1532.1794650	10.6250432897
1532.2357120	10.6333913354
1532.2919609	10.6417644032
1532.3482120	10.6501636561
1532.4044651	10.6585902573
1532.4607203	10.6670453702
1532.5169775	10.6755301584
1532.5732368	10.6840457861
1532.6294982	10.6925934173
1532.6857616	10.7011742166
1532.7420271	10.7097893487
1532.7982947	10.7184399786
1532.8545643	10.7271272714
1532.9108360	10.7358523928
1532.9671098	10.7446165085
1533.0233856	10.7534207845
1533.0796635	10.762266387
1533.1359435	10.7711544825
1533.1922255	10.7800862379
1533.2485096	10.7890628202
1533.3047958	10.7980853967
1533.3610840	10.8071551349
1533.4173743	10.8162732026
1533.4736667	10.8254407679
1533.5299611	10.8346589991
1533.5862576	10.8439290648
1533.6425561	10.8532521338
1533.6988568	10.8626293752
1533.7551595	10.8720619583
1533.8114642	10.8815510528
1533.8677710	10.8910978285
1533.9240799	10.9007034555
1533.9803909	10.9103691042
1534.0367039	10.9200959452
1534.0930190	10.9298851494
1534.1493362	10.9397378879
1534.2056554	10.9496553322
1534.2619767	10.9596386539
1534.3183001	10.9696890249
1534.3746255	10.9798076174
1534.4309530	10.9899956038
1534.4872826	11.0002541568
1534.5436142	11.0105844493
1534.5999479	11.0209876546
1534.6562837	11.0314649461
1534.7126215	11.0420174975
1534.7689615	11.0526464828
1534.8253034	11.0633530762
1534.8816475	11.0741384522
1534.9379936	11.0850037856
1534.9943418	11.0959502513
1535.0506920	11.1069790246
1535.1070443	11.118091281
1535.1633987	11.1292881963
1535.2197552	11.1405709466
1535.2761137	11.1519407081
1535.3324743	11.1633986574
1535.3888370	11.1749459713
1535.4452017	11.1865838268
1535.5015685	11.1983134012
1535.5579374	11.2101358723
1535.6143083	11.2220524177
1535.6706813	11.2340642156
1535.7270564	11.2461724443
1535.7834336	11.2583782825
1535.8398128	11.270682909
1535.8961941	11.283087503
1535.9525774	11.2955932438
1536.0089629	11.3082013111
1536.0653504	11.3209128847
1536.1217399	11.333729145
1536.1781316	11.3466512722
1536.2345253	11.359680447
1536.2909211	11.3728178505
1536.3473189	11.3860646637
1536.4037188	11.3994220682
1536.4601208	11.4128912456
1536.5165249	11.4264733779
1536.5729310	11.4401696474
1536.6293392	11.4539812366
1536.6857495	11.4679093281
1536.7421618	11.4819551051
1536.7985762	11.4961197507
1536.8549927	11.5104044485
1536.9114113	11.5248103823
1536.9678319	11.5393387361
1537.0242546	11.5539906943
1537.0806794	11.5687674413
1537.1371062	11.583670162
1537.1935351	11.5987000415
1537.2499661	11.6138582652
1537.3063992	11.6291460185
1537.3628343	11.6445644874
1537.4192715	11.660114858
1537.4757108	11.6757983167
1537.5321521	11.6916160501
1537.5885955	11.7075692451
1537.6450410	11.7236590888
1537.7014886	11.7398867687
1537.7579382	11.7562534725
1537.8143899	11.772760388
1537.8708437	11.7894087035
1537.9272995	11.8061996073
1537.9837575	11.8231342883
1538.0402175	11.8402139354
1538.0966795	11.8574397378
1538.1531437	11.8748128851
1538.2096099	11.8923345669
1538.2660782	11.9100059733
1538.3225485	11.9278282945
1538.3790210	11.9458027211
1538.4354955	11.9639304439
1538.4919720	11.9822126538
1538.5484507	12.0006505424
1538.6049314	12.019245301
1538.6614142	12.0379981215
1538.7178991	12.0569101961
1538.7743860	12.075982717
1538.8308750	12.0952168769
1538.8873661	12.1146138686
1538.9438593	12.1341748854
1539.0003545	12.1539011205
1539.0568519	12.1737937677
1539.1133512	12.1938540207
1539.1698527	12.214083074
1539.2263562	12.2344821217
1539.2828618	12.2550523587
1539.3393695	12.2757949799
1539.3958793	12.2967111806
1539.4523911	12.3178021561
1539.5089050	12.3390691022
1539.5654210	12.360513215
1539.6219391	12.3821356907
1539.6784592	12.4039377258
1539.7349814	12.4259205171
1539.7915057	12.4480852616
1539.8480321	12.4704331566
1539.9045605	12.4929653998
1539.9610910	12.5156831888
1540.0176236	12.5385877219
1540.0741582	12.5616801974
1540.1306950	12.5849618138
1540.1872338	12.6084337701
1540.2437747	12.6320972653
1540.3003176	12.6559534989
1540.3568627	12.6800036705
1540.4134098	12.70424898
1540.4699590	12.7286906277
1540.5265102	12.7533298139
1540.5830636	12.7781677393
1540.6396190	12.803205605
1540.6961765	12.8284446121
1540.7527360	12.8538859621
1540.8092977	12.8795308567
1540.8658614	12.905380498
1540.9224272	12.9314360883
1540.9789951	12.95769883
1541.0355650	12.984169926
1541.0921370	13.0108505794
1541.1487112	13.0377419933
1541.2052873	13.0648453715
1541.2618656	13.0921619177
1541.3184459	13.1196928361
1541.3750283	13.147439331
1541.4316128	13.1754026071
1541.4881994	13.2035838692
1541.5447880	13.2319843225
1541.6013788	13.2606051724
1541.6579716	13.2894476245
1541.7145664	13.3185128849
1541.7711634	13.3478021598
1541.8277624	13.3773166555
1541.8843635	13.4070575788
1541.9409667	13.4370261367
1541.9975720	13.4672235365
1542.0541793	13.4976509856
1542.1107887	13.5283096918
1542.1674002	13.5592008633
1542.2240138	13.5903257082
1542.2806295	13.6216854351
1542.3372472	13.653281253
1542.3938670	13.6851143707
1542.4504889	13.7171859978
1542.5071129	13.7494973438
1542.5637389	13.7820496186
1542.6203671	13.8148440321
1542.6769973	13.8478798194
1542.7336295	13.8811494785
1542.7902639	13.9146440703
1542.8469004	13.948354654
1542.9035389	13.9822722865
1542.9601795	14.016388023
1543.0168222	14.0506929166
1543.0734669	14.0851780185
1543.1301138	14.1198343777
1543.1867627	14.1546530416
1543.2434137	14.1896250553
1543.3000667	14.2247414621
1543.3567219	14.2599933033
1543.4133791	14.2953716181
1543.4700385	14.3308674439
1543.5266999	14.366471816
1543.5833633	14.4021757679
1543.6400289	14.4379703308
1543.6966965	14.4738465343
1543.7533663	14.5097954058
1543.8100381	14.5458079706
1543.8667119	14.5818752524
1543.9233879	14.6179882726
1543.9800659	14.6541380507
1544.0367461	14.6903156043
1544.0934283	14.726511949
1544.1501125	14.7627180983
1544.2067989	14.7989250639
1544.2634873	14.8351238554
1544.3201779	14.8713054805
1544.3768705	14.9074609448
1544.4335652	14.9435812519
1544.4902619	14.9796574037
1544.5469608	15.0156803999
1544.6036617	15.0516412381
1544.6603647	15.0875309142
1544.7170698	15.1233404219
1544.7737770	15.159060753
1544.8304863	15.1946828974
1544.8871976	15.2301978429
1544.9439110	15.2655965753
1545.0006265	15.3008700785
1545.0573441	15.3360093344
1545.1140638	15.3710053228
1545.1707855	15.4058490217
1545.2275094	15.440531407
1545.2842353	15.4750434527
1545.3409633	15.5093761306
1545.3976934	15.5435204108
1545.4544255	15.5774672613
1545.5111598	15.611207648
1545.5678961	15.6447325349
1545.6246345	15.6780328841
1545.6813750	15.7110996556
1545.7381176	15.7439238075
1545.7948622	15.7764962958
1545.8516090	15.8088080745
1545.9083578	15.8408500958
1545.9651087	15.8726133098
1546.0218617	15.9040886645
1546.0786168	15.935267106
1546.1353739	15.9661395786
1546.1921332	15.9966970242
1546.2488945	16.0269303831
1546.3056579	16.0568305934
1546.3624234	16.0863885913
1546.4191910	16.1155953109
1546.4759607	16.1444416844
1546.5327324	16.172918642
1546.5895062	16.2010171118
1546.6462821	16.2287280202
1546.7030601	16.2560422912
1546.7598402	16.2829508471
1546.8166224	16.3094446081
1546.8734066	16.3355144925
1546.9301930	16.3611514164
1546.9869814	16.3863462941
1547.0437719	16.4110900379
1547.1005645	16.4353735579
1547.1573592	16.4591877625
1547.2141559	16.4825235579
1547.2709548	16.5053718483
1547.3277557	16.5277235361
1547.3845587	16.5495695214
1547.4413638	16.5709007025
1547.4981710	16.5917079758
1547.5549803	16.6119822354
1547.6117916	16.6317143737
1547.6686051	16.650895281
1547.7254206	16.6695158454
1547.7822382	16.6875669534
1547.8390579	16.7050394891
1547.8958797	16.7219243349
1547.9527036	16.738212371
1548.0095295	16.7538944757
1548.0663576	16.7689615253
1548.1231877	16.7834043941
1548.1800199	16.7972139543
1548.2368542	16.8103810763
1548.2936906	16.8228966283
1548.3505291	16.8347514766
1548.4073697	16.8459364854
1548.4642123	16.856442517
1548.5210571	16.8662604318
1548.5779039	16.8753810879
1548.6347528	16.8837953416
1548.6916038	16.8914940471
1548.7484569	16.8984680568
1548.8053120	16.9047082209
1548.8621693	16.9102053876
1548.9190286	16.9149504031
1548.9758901	16.9189341117
1549.0327536	16.9221473556
1549.0896192	16.924583017
1549.1464869	16.9262444576
1549.2033567	16.9271383935
1549.2602285	16.927271544
1549.3171025	16.9266506296
1549.3739785	16.9252823724
1549.4308567	16.9231734962
1549.4877369	16.9203307259
1549.5446192	16.9167607883
1549.6015036	16.9124704113
1549.6583901	16.9074663246
1549.7152787	16.9017552593
1549.7721693	16.895343948
1549.8290621	16.8882391247
1549.8859569	16.8804475249
1549.9428539	16.8719758858
1549.9997529	16.8628309459
1550.0566540	16.8530194452
1550.1135572	16.8425481252
1550.1704625	16.8314237291
1550.2273698	16.8196530013
1550.2842793	16.8072426879
1550.3411908	16.7941995363
1550.3981045	16.7805302957
1550.4550202	16.7662417164
1550.5119380	16.7513405506
1550.5688579	16.7358335517
1550.6257799	16.7197274747
1550.6827040	16.7030290761
1550.7396302	16.6857451139
1550.7965585	16.6678823477
1550.8534888	16.6494475383
1550.9104213	16.6304474483
1550.9673558	16.6108888417
1551.0242924	16.590778484
1551.0812312	16.5701231421
1551.1381720	16.5489295845
1551.1951149	16.5272045812
1551.2520598	16.5049549037
1551.3090069	16.482187325
1551.3659561	16.4589086194
1551.4229074	16.4351255632
1551.4798607	16.4108449336
1551.5368161	16.3860735096
1551.5937737	16.3608180719
1551.6507333	16.3350854022
1551.7076950	16.3088822842
1551.7646588	16.2822155028
1551.8216247	16.2550918445
1551.8785927	16.2275180972
1551.9355628	16.1995010505
1551.9925350	16.1710474953
1552.0495092	16.1421642242
1552.1064856	16.1128580311
1552.1634640	16.0831357115
1552.2204446	16.0530040625
1552.2774272	16.0224698825
1552.3344119	15.9915399715
1552.3913987	15.9602211311
1552.4483876	15.9285201643
1552.5053786	15.8964438756
1552.5623717	15.863999071
1552.6193669	15.831192558
1552.6763642	15.7980311457
1552.7333635	15.7645216446
1552.7903650	15.7306708668
1552.8473685	15.6964856258
1552.9043742	15.6619727366
1552.9613819	15.6271390159
1553.0183917	15.5919912817
1553.0754037	15.5565363536
1553.1324177	15.5207810526
1553.1894338	15.4847322013
1553.2464520	15.4483966239
1553.3034723	15.411781146
1553.3604947	15.3748925946
1553.4175191	15.3377377983
1553.4745457	15.3003235874
1553.5315744	15.2626567934
1553.5886051	15.2247442495
1553.6456380	15.1865927903
1553.7026729	15.148209252
1553.7597100	15.1096004723
1553.8167491	15.0707732903
1553.8737904	15.0317345467
1553.9308337	14.9924910838
1553.9878791	14.9530497453
1554.0449266	14.9134173763
1554.1019762	14.8736008236
